,loss,val_loss,lr
41,0.1401723176240921,0.13974806666374207,0.0005
42,0.1401243358850479,0.1397964358329773,0.0005
43,0.14025403559207916,0.13954366743564606,0.0005
44,0.13998809456825256,0.14003871381282806,0.0005
45,0.14016252756118774,0.13968607783317566,0.0005
46,0.13990502059459686,0.13956543803215027,0.0005
47,0.1397053450345993,0.13985180854797363,0.0005
48,0.13967232406139374,0.13974642753601074,0.0005
49,0.1396597921848297,0.1395011693239212,0.0005
50,0.13959302008152008,0.13971661031246185,0.0005
51,0.13955122232437134,0.13939006626605988,0.0005
52,0.13949988782405853,0.13927748799324036,0.0005
53,0.13949187099933624,0.13954128324985504,0.0005
54,0.13933472335338593,0.13941814005374908,0.0005
55,0.1394517421722412,0.13957452774047852,0.0005
56,0.13943219184875488,0.13962256908416748,0.0005
57,0.13926346600055695,0.13944397866725922,0.0005
58,0.13919910788536072,0.1393119841814041,0.0005
59,0.13940967619419098,0.14028465747833252,0.0005
60,0.13919657468795776,0.1395643800497055,0.0005
61,0.1392371654510498,0.13999013602733612,0.0005
62,0.13907478749752045,0.13955193758010864,0.0005
63,0.13886818289756775,0.13952764868736267,0.0005
64,0.13896706700325012,0.13983669877052307,0.0005
65,0.13878360390663147,0.13938142359256744,0.0005
66,0.1385837346315384,0.1393323540687561,0.0005
67,0.13847669959068298,0.1395518034696579,0.0005
68,0.13852138817310333,0.13964320719242096,0.0005
69,0.13866926729679108,0.1400960236787796,0.0005
70,0.13841572403907776,0.1399698406457901,0.0005
71,0.13862286508083344,0.14001435041427612,0.0005
72,0.13852013647556305,0.13956598937511444,0.0005
73,0.13857214152812958,0.1400342434644699,0.0005
74,0.13836531341075897,0.1398421972990036,0.0005
75,0.13836124539375305,0.13959209620952606,0.0005
76,0.13808484375476837,0.1397886723279953,0.0005
77,0.13801684975624084,0.13956019282341003,0.0005
78,0.13785697519779205,0.14015163481235504,0.0005
79,0.13785554468631744,0.13985593616962433,0.0005
80,0.13792374730110168,0.139869824051857,0.0005
81,0.13790063560009003,0.1403406858444214,0.0005
82,0.1378021091222763,0.140255868434906,0.0005
83,0.13772809505462646,0.1399954855442047,0.0005
84,0.13757643103599548,0.14013466238975525,0.0005
85,0.13733576238155365,0.1405719816684723,0.0005
86,0.1374414563179016,0.1405685693025589,0.0005
87,0.1375316083431244,0.14081603288650513,0.0005
88,0.13739138841629028,0.14075499773025513,0.0005
89,0.13714599609375,0.1400042176246643,0.0005
90,0.13714277744293213,0.14070312678813934,0.0005
91,0.13704897463321686,0.1403341144323349,0.0005
92,0.13687752187252045,0.14097023010253906,0.0005
93,0.13712896406650543,0.14096076786518097,0.0005
94,0.1371559351682663,0.14110012352466583,0.0005
95,0.1366807222366333,0.14216411113739014,0.0005
96,0.13654352724552155,0.1410936713218689,0.0005
97,0.13640841841697693,0.14037223160266876,0.0005
98,0.13631413877010345,0.14191050827503204,0.0005
99,0.13647226989269257,0.1408340036869049,0.0005
100,0.13610732555389404,0.14063459634780884,0.0005
101,0.1361890435218811,0.14173975586891174,0.0005
102,0.13611680269241333,0.1426619291305542,0.0005
103,0.1361376941204071,0.1415136158466339,0.0005
104,0.1356275975704193,0.14092347025871277,0.0005
105,0.1355789601802826,0.1430678516626358,0.0005
106,0.13536196947097778,0.14309178292751312,0.0005
107,0.13537448644638062,0.14248304069042206,0.0005
108,0.13560259342193604,0.14145345985889435,0.0005
109,0.13508126139640808,0.14214898645877838,0.0005
110,0.1348668783903122,0.14379087090492249,0.0005
111,0.13443046808242798,0.14343908429145813,0.0005
112,0.13481630384922028,0.14375604689121246,0.0005
113,0.13499462604522705,0.1419350802898407,0.0005
114,0.13434043526649475,0.14484986662864685,0.0005
115,0.13429047167301178,0.14215034246444702,0.0005
116,0.1342107653617859,0.1436886191368103,0.0005
117,0.13373634219169617,0.1438893973827362,0.0005
118,0.13334940373897552,0.1433834582567215,0.0005
119,0.13406918942928314,0.1429549902677536,0.0005
120,0.13303597271442413,0.1461229771375656,0.0005
121,0.1330696940422058,0.14359384775161743,0.0005
122,0.13301222026348114,0.14550286531448364,0.0005
123,0.13223980367183685,0.14597202837467194,0.0005
124,0.1316528469324112,0.1436033993959427,0.0005
125,0.13188157975673676,0.14573530852794647,0.0005
126,0.13174133002758026,0.14464588463306427,0.0005
127,0.1316419094800949,0.1489693522453308,0.0005
128,0.1312227100133896,0.14358636736869812,0.0005
129,0.13094274699687958,0.14429722726345062,0.0005
130,0.13058219850063324,0.14519770443439484,0.0005
131,0.13018155097961426,0.14624562859535217,0.0005
132,0.12947411835193634,0.14474506676197052,0.0005
133,0.13034115731716156,0.14682228863239288,0.0005
134,0.12974978983402252,0.14630238711833954,0.0005
135,0.12823885679244995,0.14625950157642365,0.0005
136,0.1288362741470337,0.14669226109981537,0.0005
137,0.12891414761543274,0.1475476324558258,0.0005
138,0.12817323207855225,0.14868924021720886,0.0005
139,0.12679412961006165,0.15080152451992035,0.0005
140,0.1276020109653473,0.14851239323616028,0.0005
141,0.1263793408870697,0.1530303806066513,0.0005
142,0.1261814534664154,0.14811435341835022,0.0005
143,0.12634411454200745,0.1500324010848999,0.0005
144,0.12590332329273224,0.1500949263572693,0.0005
145,0.12544405460357666,0.1521601676940918,0.0005
146,0.12438889592885971,0.15220139920711517,0.0005
147,0.12431637942790985,0.1532311737537384,0.0005
148,0.12311894446611404,0.15401265025138855,0.0005
149,0.12349000573158264,0.14847275614738464,0.0005
150,0.12352461367845535,0.14935395121574402,0.0005
151,0.12285804003477097,0.15313048660755157,0.0005
152,0.12219453603029251,0.15480180084705353,0.0005
153,0.12055116146802902,0.1522803008556366,0.0005
154,0.12114819884300232,0.15314768254756927,0.0005
155,0.12085132300853729,0.1599859595298767,0.0005
156,0.11984975636005402,0.15518294274806976,0.0005
157,0.1186448484659195,0.1621837615966797,0.0005
158,0.11849354952573776,0.15846508741378784,0.0005
159,0.11752158403396606,0.16196592152118683,0.0005
160,0.11764399707317352,0.1577400416135788,0.0005
161,0.11748873442411423,0.1587376445531845,0.0005
162,0.11633267253637314,0.15909524261951447,0.0005
163,0.11541859060525894,0.1586826741695404,0.0005
164,0.11545594781637192,0.15783637762069702,0.0005
165,0.11487450450658798,0.16228574514389038,0.0005
166,0.11399221420288086,0.15979218482971191,0.0005
167,0.11314354836940765,0.1618024855852127,0.0005
168,0.11226598918437958,0.16445162892341614,0.0005
169,0.11185465008020401,0.16090865433216095,0.0005
170,0.11315659433603287,0.15719982981681824,0.0005
171,0.11114519089460373,0.16187983751296997,0.0005
172,0.11191540211439133,0.16473184525966644,0.0005
173,0.11092181503772736,0.164287269115448,0.0005
174,0.11075908690690994,0.1595311462879181,0.0005
175,0.10948286205530167,0.16556097567081451,0.0005
176,0.1084122434258461,0.165049210190773,0.0005
177,0.10851801931858063,0.16381222009658813,0.0005
178,0.10636086016893387,0.1664326936006546,0.0005
179,0.1065790057182312,0.16516315937042236,0.0005
180,0.10713325440883636,0.16531714797019958,0.0005
181,0.10652028024196625,0.16187866032123566,0.0005
182,0.10561578720808029,0.16927051544189453,0.0005
183,0.10437127947807312,0.16941428184509277,0.0005
184,0.10440893471240997,0.16622775793075562,0.0005
185,0.10291747748851776,0.17107518017292023,0.0005
186,0.1019524484872818,0.17101462185382843,0.0005
187,0.10142485052347183,0.17155884206295013,0.0005
188,0.10023388266563416,0.17662398517131805,0.0005
189,0.10249018669128418,0.16828297078609467,0.0005
190,0.09913857281208038,0.1730015128850937,0.0005
191,0.09947992861270905,0.17326831817626953,0.0005
192,0.09649837017059326,0.17500948905944824,0.0005
193,0.09694289416074753,0.17481158673763275,0.0005
194,0.09751205891370773,0.17498460412025452,0.0005
195,0.09606031328439713,0.16958987712860107,0.0005
196,0.09445600211620331,0.17887941002845764,0.0005
197,0.09336548298597336,0.17934846878051758,0.0005
198,0.09238795191049576,0.17974907159805298,0.0005
199,0.09383371472358704,0.17391887307167053,0.0005
200,0.09354864060878754,0.18463578820228577,0.0005
201,0.09198692440986633,0.17563669383525848,0.0005
202,0.0899205133318901,0.17878012359142303,0.0005
203,0.0883023664355278,0.18431074917316437,0.0005
204,0.08796066790819168,0.17697568237781525,0.0005
205,0.08604182302951813,0.18751177191734314,0.0005
206,0.08686893433332443,0.18153192102909088,0.0005
207,0.08629611134529114,0.18180765211582184,0.0005
208,0.08421993255615234,0.1811855286359787,0.0005
209,0.0853680670261383,0.18069463968276978,0.0005
210,0.08367159962654114,0.18572412431240082,0.0005
211,0.08174719661474228,0.1860838681459427,0.0005
212,0.08026805520057678,0.1866917759180069,0.0005
213,0.08021045476198196,0.18373392522335052,0.0005
214,0.07957512140274048,0.1903422623872757,0.0005
215,0.07861852645874023,0.18658192455768585,0.0005
216,0.07633261382579803,0.18938036262989044,0.0005
217,0.07583404332399368,0.18766652047634125,0.0005
218,0.07549789547920227,0.18708866834640503,0.0005
219,0.07421164959669113,0.18900346755981445,0.0005
220,0.07280783355236053,0.1896556168794632,0.0005
221,0.07202819734811783,0.19223733246326447,0.0005
222,0.07160424441099167,0.18921752274036407,0.0005
223,0.07094305008649826,0.19241774082183838,0.0005
224,0.06914069503545761,0.19776397943496704,0.0005
225,0.06866320967674255,0.18674926459789276,0.0005
226,0.06789322197437286,0.19107605516910553,0.0005
227,0.0649547427892685,0.19604195654392242,0.0005
228,0.06474992632865906,0.19628533720970154,0.0005
229,0.06546217948198318,0.19668105244636536,0.0005
230,0.06611315160989761,0.19195355474948883,0.0005
231,0.0660366490483284,0.1986854076385498,0.0005
232,0.066414013504982,0.2010727822780609,0.0005
233,0.06466422975063324,0.18862618505954742,0.0005
234,0.06537731736898422,0.2021847665309906,0.0005
235,0.06358721107244492,0.19296197593212128,0.0005
236,0.0611669160425663,0.19787010550498962,0.0005
237,0.058694250881671906,0.20004920661449432,0.0005
238,0.06319423764944077,0.20246639847755432,0.0005
239,0.05847298353910446,0.20685704052448273,0.0005
240,0.05633506551384926,0.20287121832370758,0.0005
241,0.05417197570204735,0.20187582075595856,0.0005
242,0.05294055864214897,0.20470789074897766,0.0005
243,0.051537614315748215,0.2060174196958542,0.0005
244,0.05152402073144913,0.20887985825538635,0.0005
245,0.04857437312602997,0.2042827159166336,0.0005
246,0.047504961490631104,0.21183344721794128,0.0005
247,0.04639783874154091,0.21021445095539093,0.0005
248,0.04525480419397354,0.21431438624858856,0.0005
249,0.0449029915034771,0.20984269678592682,0.0005
250,0.044913459569215775,0.21021515130996704,0.0005
251,0.04399099946022034,0.21291697025299072,0.0005
252,0.042407598346471786,0.21244461834430695,0.0005
253,0.043508969247341156,0.21549883484840393,0.0005
254,0.042615991085767746,0.21349090337753296,0.0005
255,0.04243385046720505,0.20702888071537018,0.0005
256,0.042164307087659836,0.21167299151420593,0.0005
257,0.040617138147354126,0.21187978982925415,0.0005
258,0.03977715224027634,0.2142050862312317,0.0005
259,0.03872711956501007,0.21440425515174866,0.0005
260,0.038703110069036484,0.21544890105724335,0.0005
261,0.038122132420539856,0.21200017631053925,0.0005
262,0.036930978298187256,0.21641038358211517,0.0005
263,0.036713678389787674,0.21274057030677795,0.0005
264,0.03551042079925537,0.2155444622039795,0.0005
265,0.03500775992870331,0.21970728039741516,0.0005
266,0.03531466796994209,0.21680864691734314,0.0005
267,0.03482828289270401,0.2168714553117752,0.0005
268,0.033756788820028305,0.22014181315898895,0.0005
269,0.03344244137406349,0.22348421812057495,0.0005
270,0.032492708414793015,0.22304023802280426,0.0005
271,0.032868873327970505,0.22353820502758026,0.0005
272,0.033214934170246124,0.22476324439048767,0.0005
273,0.03347411006689072,0.21663141250610352,0.0005
274,0.03326524794101715,0.21720203757286072,0.0005
275,0.03231828659772873,0.21549803018569946,0.0005
276,0.0325685515999794,0.21638377010822296,0.0005
277,0.03186508268117905,0.2177421748638153,0.0005
278,0.03202144056558609,0.22073985636234283,0.0005
279,0.030887018889188766,0.22033217549324036,0.0005
280,0.030690951272845268,0.21782450377941132,0.0005
281,0.029651543125510216,0.22141733765602112,0.0005
282,0.027858292683959007,0.22507701814174652,0.0005
283,0.026099221780896187,0.22662189602851868,0.0005
284,0.02588687650859356,0.22788439691066742,0.0005
285,0.024845527485013008,0.22373153269290924,0.0005
286,0.024678317829966545,0.2224932610988617,0.0005
287,0.025907736271619797,0.2249705046415329,0.0005
288,0.025234660133719444,0.22516871988773346,0.0005
289,0.024516617879271507,0.22303558886051178,0.0005
290,0.02450617589056492,0.2181115746498108,0.0005
291,0.02595357783138752,0.2284775972366333,0.0005
292,0.027153529226779938,0.22408413887023926,0.0005
293,0.02767047844827175,0.2256837785243988,0.0005
294,0.031788744032382965,0.21954548358917236,0.0005
295,0.033681418746709824,0.2221398651599884,0.0005
296,0.03277701511979103,0.22605730593204498,0.0005
297,0.03289375081658363,0.21133911609649658,0.0005
298,0.04165273159742355,0.21585240960121155,0.0005
299,0.04213714227080345,0.21961480379104614,0.0005
300,0.03959432989358902,0.22070178389549255,0.0005
301,0.03872453421354294,0.2237672507762909,0.0005
302,0.036354269832372665,0.21427343785762787,0.0005
303,0.0340762734413147,0.22528326511383057,0.0005
304,0.030467215925455093,0.2225770205259323,0.0005
305,0.027156610041856766,0.22681565582752228,0.0005
306,0.024470344185829163,0.221652090549469,0.0005
307,0.02423366717994213,0.22369447350502014,0.0005
308,0.021232156082987785,0.22369568049907684,0.0005
309,0.02005878835916519,0.22381263971328735,0.0005
310,0.019478488713502884,0.2296416461467743,0.0005
311,0.017895223572850227,0.22881945967674255,0.0005
312,0.017184985801577568,0.22975300252437592,0.0005
313,0.01669291779398918,0.22893743216991425,0.0005
314,0.016044937074184418,0.22938689589500427,0.0005
315,0.015614710748195648,0.22829139232635498,0.0005
316,0.015306991524994373,0.2305155247449875,0.0005
317,0.01537349633872509,0.23182281851768494,0.0005
318,0.015616974793374538,0.22755639255046844,0.0005
319,0.015371862798929214,0.22829613089561462,0.0005
320,0.015606196597218513,0.23006613552570343,0.0005
321,0.01608344353735447,0.2301243394613266,0.0005
322,0.015516737475991249,0.23188434541225433,0.0005
323,0.015019147656857967,0.23228195309638977,0.0005
324,0.014939412474632263,0.23119498789310455,0.0005
325,0.015168041922152042,0.2301987111568451,0.0005
326,0.01565445028245449,0.22919206321239471,0.0005
327,0.016278455033898354,0.2307605892419815,0.0005
328,0.016362400725483894,0.22757002711296082,0.0005
329,0.01601611264050007,0.23041360080242157,0.0005
330,0.01615826226770878,0.22836464643478394,0.0005
331,0.01700476184487343,0.22584958374500275,0.0005
332,0.018901750445365906,0.23547571897506714,0.0005
333,0.020291317254304886,0.231545090675354,0.0005
334,0.020045047625899315,0.22581806778907776,0.0005
335,0.02097170613706112,0.23114091157913208,0.0005
336,0.021084433421492577,0.22433072328567505,0.0005
337,0.02570430003106594,0.22868062555789948,0.0005
338,0.025774961337447166,0.2217717170715332,0.0005
339,0.0251875352114439,0.22042082250118256,0.0005
340,0.02323121204972267,0.22574661672115326,0.0005
341,0.022039886564016342,0.22361917793750763,0.0005
342,0.02035045064985752,0.2270449548959732,0.0005
343,0.01961282268166542,0.22166073322296143,0.0005
344,0.025169147178530693,0.2200891077518463,0.0005
345,0.03202653303742409,0.2226923406124115,0.0005
346,0.03400696441531181,0.22079893946647644,0.0005
347,0.03568914905190468,0.2198362946510315,0.0005
348,0.033093079924583435,0.222037672996521,0.0005
349,0.031426865607500076,0.21591073274612427,0.0005
350,0.032538075000047684,0.22381462156772614,0.0005
351,0.03100777603685856,0.222686767578125,0.0005
352,0.02713947929441929,0.22746610641479492,0.0005
353,0.023015670478343964,0.22846895456314087,0.0005
354,0.022166715934872627,0.22734659910202026,0.0005
355,0.01895211450755596,0.22342856228351593,0.0005
356,0.016686059534549713,0.23067410290241241,0.0005
357,0.016811853274703026,0.22660353779792786,0.0005
358,0.015155122615396976,0.23198048770427704,0.0005
359,0.015008368529379368,0.23144732415676117,0.0005
360,0.013164937496185303,0.23061950504779816,0.0005
361,0.0121181420981884,0.23278450965881348,0.0005
362,0.011269036680459976,0.23494261503219604,0.0005
363,0.010692397132515907,0.23223325610160828,0.0005
364,0.010372653603553772,0.2315034568309784,0.0005
365,0.009968389756977558,0.23240281641483307,0.0005
366,0.009829484857618809,0.23189610242843628,0.0005
367,0.009638269431889057,0.2338864952325821,0.0005
368,0.009597599506378174,0.23486274480819702,0.0005
369,0.009437141939997673,0.2355162501335144,0.0005
370,0.009264945052564144,0.2336202710866928,0.0005
371,0.01018183957785368,0.23329414427280426,0.0005
372,0.01052443590015173,0.23289459943771362,0.0005
373,0.01164719182997942,0.2346152514219284,0.0005
374,0.01089651882648468,0.2315284162759781,0.0005
375,0.01086487714201212,0.2329612523317337,0.0005
376,0.010433276183903217,0.23352235555648804,0.0005
377,0.010619928129017353,0.233739972114563,0.0005
378,0.010349266231060028,0.22936221957206726,0.0005
379,0.011038831435143948,0.2329128533601761,0.0005
380,0.010938555002212524,0.2335980087518692,0.0005
381,0.011374072171747684,0.23168744146823883,0.0005
382,0.011576425284147263,0.23528049886226654,0.0005
383,0.012313944287598133,0.23238804936408997,0.0005
384,0.012035023421049118,0.23321126401424408,0.0005
385,0.012506986036896706,0.23049426078796387,0.0005
386,0.012385555543005466,0.2318429946899414,0.0005
387,0.011903392150998116,0.23477083444595337,0.0005
388,0.012488997541368008,0.23202219605445862,0.0005
389,0.013238167390227318,0.22973966598510742,0.0005
390,0.016643298789858818,0.2333163470029831,0.0005
391,0.016180748119950294,0.23115938901901245,0.0005
392,0.018068432807922363,0.23067718744277954,0.0005
393,0.01906920224428177,0.2290484756231308,0.0005
394,0.026108456775546074,0.225833922624588,0.0005
395,0.036013372242450714,0.22252771258354187,0.0005
396,0.04706881567835808,0.21485544741153717,0.0005
397,0.05583856999874115,0.20165826380252838,0.0005
398,0.05847463011741638,0.2033005654811859,0.0005
399,0.050784289836883545,0.21416379511356354,0.0005
400,0.04053346812725067,0.21403402090072632,0.0005
401,0.03825419396162033,0.21904975175857544,0.0005
402,0.039181727916002274,0.22619420289993286,0.0005
403,0.031883593648672104,0.22150467336177826,0.0005
404,0.031174324452877045,0.22894954681396484,0.0005
405,0.025321954861283302,0.22711220383644104,0.0005
406,0.02026386186480522,0.22587308287620544,0.0005
407,0.016549885272979736,0.22901186347007751,0.0005
408,0.01531832106411457,0.22980575263500214,0.0005
409,0.013845223002135754,0.23036257922649384,0.0005
410,0.01198189053684473,0.2313503623008728,0.0005
411,0.010893182829022408,0.22956234216690063,0.0005
412,0.01037875097244978,0.23021183907985687,0.0005
413,0.010511068627238274,0.23120084404945374,0.0005
414,0.009715970605611801,0.23334074020385742,0.0005
415,0.009254515171051025,0.2322731912136078,0.0005
416,0.009193331934511662,0.23085744678974152,0.0005
417,0.00905790738761425,0.23253077268600464,0.0005
418,0.009432130493223667,0.23212875425815582,0.0005
419,0.008923187851905823,0.23108090460300446,0.0005
420,0.008833464235067368,0.23352684080600739,0.0005
421,0.008222969248890877,0.2332809567451477,0.0005
422,0.008766277693212032,0.23402130603790283,0.0005
423,0.008215656504034996,0.23467376828193665,0.0005
424,0.008142582140862942,0.2334708720445633,0.0005
425,0.00785095989704132,0.2337912619113922,0.0005
426,0.007832827046513557,0.23319168388843536,0.0005
427,0.007647144142538309,0.235235333442688,0.0005
428,0.007611165754497051,0.23349489271640778,0.0005
429,0.007447091396898031,0.23369769752025604,0.0005
430,0.007299593184143305,0.23622596263885498,0.0005
431,0.007223564200103283,0.2365097850561142,0.0005
432,0.007518070284277201,0.2339330017566681,0.0005
433,0.007280898280441761,0.23519514501094818,0.0005
434,0.00739081809297204,0.23521822690963745,0.0005
435,0.007502665277570486,0.23351410031318665,0.0005
436,0.0074025304056704044,0.23555848002433777,0.0005
437,0.007466826122254133,0.2339431494474411,0.0005
438,0.007412638049572706,0.23599576950073242,0.0005
439,0.007510344497859478,0.23467795550823212,0.0005
440,0.007488985080271959,0.23739376664161682,0.0005
441,0.007602144964039326,0.2317889779806137,0.0005
442,0.007683273870497942,0.23672127723693848,0.0005
443,0.0076482780277729034,0.23531173169612885,0.0005
444,0.007688845507800579,0.23430553078651428,0.0005
445,0.007884032092988491,0.2351122498512268,0.0005
446,0.00812464952468872,0.2360590398311615,0.0005
447,0.007998756133019924,0.23231691122055054,0.0005
448,0.007998223416507244,0.23502063751220703,0.0005
449,0.007978184148669243,0.2368742972612381,0.0005
450,0.007900267839431763,0.23570634424686432,0.0005
451,0.007750083226710558,0.23441465198993683,0.0005
452,0.007714619394391775,0.23597052693367004,0.0005
453,0.0076383198611438274,0.23528353869915009,0.0005
454,0.0080063221976161,0.2344505786895752,0.0005
455,0.00833685789257288,0.23342080414295197,0.0005
456,0.008356078527867794,0.23456475138664246,0.0005
457,0.008500550873577595,0.23635630309581757,0.0005
458,0.008434029296040535,0.23473569750785828,0.0005
459,0.008920622058212757,0.23322880268096924,0.0005
460,0.010102327913045883,0.23111356794834137,0.0005
461,0.012243489734828472,0.2281072735786438,0.0005
462,0.017637351527810097,0.22901569306850433,0.0005
463,0.026227109134197235,0.22660769522190094,0.0005
464,0.03920440003275871,0.2185208797454834,0.0005
465,0.04845944792032242,0.21375057101249695,0.0005
466,0.05382252112030983,0.1998441219329834,0.0005
467,0.05138038471341133,0.20841486752033234,0.0005
468,0.04723181203007698,0.21656344830989838,0.0005
469,0.03559979051351547,0.2159256786108017,0.0005
470,0.02901485562324524,0.22519443929195404,0.0005
471,0.02453739009797573,0.22534559667110443,0.0005
472,0.01998838223516941,0.22744818031787872,0.0005
473,0.016496682539582253,0.22861823439598083,0.0005
474,0.013923663645982742,0.22937244176864624,0.0005
475,0.011625400744378567,0.23269258439540863,0.0005
476,0.010787133127450943,0.23147200047969818,0.0005
477,0.010004536248743534,0.23144254088401794,0.0005
478,0.009501366876065731,0.23245757818222046,0.0005
479,0.008772713132202625,0.23728710412979126,0.0005
480,0.008353154174983501,0.23508918285369873,0.0005
481,0.008506438694894314,0.2322777956724167,0.0005
482,0.008063701912760735,0.2356525957584381,0.0005
483,0.007465955335646868,0.233796164393425,0.0005
484,0.007005954626947641,0.23402546346187592,0.0005
485,0.006635876838117838,0.23699158430099487,0.0005
486,0.006462304387241602,0.23667405545711517,0.0005
487,0.00635523023083806,0.2357959896326065,0.0005
488,0.006240760907530785,0.23520293831825256,0.0005
489,0.006177376490086317,0.23430302739143372,0.0005
490,0.006271129008382559,0.23555207252502441,0.0005
491,0.0063017853535711765,0.2362213134765625,0.0005
492,0.006170300766825676,0.23597723245620728,0.0005
493,0.005990886595100164,0.23911091685295105,0.0005
494,0.0060948701575398445,0.23605521023273468,0.0005
495,0.006157367955893278,0.23478586971759796,0.0005
496,0.0061777932569384575,0.23783408105373383,0.0005
497,0.006092298310250044,0.23770275712013245,0.0005
498,0.0059331259690225124,0.23696056008338928,0.0005
499,0.005992068909108639,0.23529452085494995,0.0005
500,0.006074446253478527,0.23689700663089752,0.0005
501,0.005939036142081022,0.23526622354984283,0.0005
502,0.0058421790599823,0.23638689517974854,0.0005
503,0.005942722782492638,0.23648390173912048,0.0005
504,0.006106994114816189,0.2367548942565918,0.0005
505,0.006304998882114887,0.2337716668844223,0.0005
506,0.006342502310872078,0.2378135323524475,0.0005
507,0.006350324023514986,0.2363927662372589,0.0005
508,0.006353120319545269,0.23628875613212585,0.0005
509,0.006387615110725164,0.23808056116104126,0.0005
510,0.006795788649469614,0.23510177433490753,0.0005
511,0.006710785441100597,0.23687396943569183,0.0005
512,0.00672486424446106,0.2348516285419464,0.0005
513,0.006760600488632917,0.23636791110038757,0.0005
514,0.007146032992750406,0.23744075000286102,0.0005
515,0.007055935449898243,0.236189067363739,0.0005
516,0.007031100802123547,0.23040771484375,0.0005
517,0.007899665273725986,0.23594419658184052,0.0005
518,0.008238243870437145,0.2363153100013733,0.0005
519,0.008396029472351074,0.23434747755527496,0.0005
520,0.008554612286388874,0.23729082942008972,0.0005
521,0.009162411093711853,0.23554888367652893,0.0005
522,0.01661795936524868,0.23198100924491882,0.0005
523,0.023855440318584442,0.22482171654701233,0.0005
524,0.035581231117248535,0.22132879495620728,0.0005
525,0.04822370782494545,0.20492683351039886,0.0005
526,0.0586516372859478,0.2049015909433365,0.0005
527,0.0604880228638649,0.20487825572490692,0.0005
528,0.05054083839058876,0.21432997286319733,0.0005
529,0.037681177258491516,0.21455474197864532,0.0005
530,0.028019659221172333,0.2178349792957306,0.0005
531,0.024751387536525726,0.22796157002449036,0.0005
532,0.021740028634667397,0.22935664653778076,0.0005
533,0.018723798915743828,0.2287314087152481,0.0005
534,0.0162412840873003,0.23130039870738983,0.0005
535,0.01479287724941969,0.2309972494840622,0.0005
536,0.01144511066377163,0.23001842200756073,0.0005
537,0.00960306916385889,0.23179693520069122,0.0005
538,0.008514315821230412,0.23501542210578918,0.0005
539,0.007840894162654877,0.23383639752864838,0.0005
540,0.007940373383462429,0.23449954390525818,0.0005
541,0.007575735449790955,0.23317855596542358,0.0005
542,0.006941592786461115,0.23477040231227875,0.0005
543,0.006749294698238373,0.23587371408939362,0.0005
544,0.0062491106800735,0.2334519624710083,0.0005
545,0.0062029375694692135,0.23342882096767426,0.0005
546,0.006260785274207592,0.23312106728553772,0.0005
547,0.005836084950715303,0.23331661522388458,0.0005
548,0.006275681778788567,0.23455944657325745,0.0005
549,0.006005431059747934,0.2345704883337021,0.0005
550,0.005864602979272604,0.2366383969783783,0.0005
551,0.005807296838611364,0.23615707457065582,0.0005
552,0.0054769511334598064,0.23458373546600342,0.0005
553,0.0055318912491202354,0.23740628361701965,0.0005
554,0.005337968003004789,0.23551732301712036,0.0005
555,0.005419595632702112,0.23580996692180634,0.0005
556,0.00517586013302207,0.2367498129606247,0.0005
557,0.005093088839203119,0.23588404059410095,0.0005
558,0.005179523956030607,0.23687322437763214,0.0005
